bandwidth,throughput,congestion,packet_loss,latency,jitter,Routers,Planned route,Network measure,Network target,Percentage video occupancy,Bitrate video,Number videos,anomaly_throughput,anomaly_congestion,anomaly_packet_loss,anomaly_latency,anomaly_jitter,anomaly
2,2.14,41.87,0.0,11.97,0.87,1,0,0,1,0,1336,2,0,0,0,0,0,0
2,3.83,82.73,16.901395411049762,11.9,0.52,1,0,0,1,10,1336,1,0,0,0,0,0,0
2,2.24,0.03,0.0,4.48,0.67,1,0,0,0,0,2004,6,1,0,0,0,0,0
2,0.4,0.03,0.0,10.51,0.96,0,1,0,1,120,1336,1,0,0,0,1,1,0
2,4.59,29.19,0.0,34.37,2.01,1,0,0,1,100,835,1,0,0,0,0,0,0
2,2.37,24.22,17.82679455607041,10.89,1.48,1,1,0,1,80,1336,2,0,1,0,0,0,1
2,1.9,0.03,0.0,16.77,0.75,1,0,0,0,20,1670,3,0,0,0,0,0,0
2,0.42,0.03,0.6353524437344267,15.41,5.22,1,0,0,0,0,1670,1,0,0,0,0,0,0
2,0.35,63.71,0.0,4.48,0.75,1,0,0,0,80,0,1,0,0,1,0,0,0
2,3.08,4.89,0.0,32.21,1.17,0,1,0,1,0,835,2,0,0,0,0,0,0
2,2.27,5.34,0.0,23.96,0.68,1,0,0,1,0,167,6,0,0,0,0,0,0
2,1.88,134.37,0.0,4.48,0.61,1,0,0,1,80,334,1,0,0,0,0,0,0
2,1.95,100.16,0.0,31.69,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.07,134.37,0.0,4.48,0.58,1,0,0,1,50,334,2,0,0,0,0,1,0
2,3.64,6.39,24.99391847348153,23.31,0.68,1,0,0,1,10,0,0,0,0,0,1,0,0
2,0.19,0.03,0.0,4.48,0.59,0,0,0,1,10,0,1,1,0,0,0,0,1
2,2.39,134.37,1.369086859758914,8.41,0.89,0,1,0,1,10,0,2,0,0,0,0,0,0
2,0.93,20.21,0.0,4.48,0.74,1,0,0,1,80,167,2,1,0,0,0,0,0
2,0.81,1.74,0.0,4.48,1.89,1,1,0,1,0,167,2,0,0,0,0,0,0
2,1.31,6.6,6.1019832555186815,9.45,2.21,1,0,0,1,10,0,2,0,1,0,0,0,1
2,0.8,119.17,0.0,4.48,0.54,0,0,0,1,80,0,2,0,0,0,0,0,1
2,1.25,7.34,1.0151052434011978,23.27,3.66,0,0,0,1,20,0,2,0,0,0,0,0,0
2,1.44,13.61,0.0,23.31,0.53,0,1,0,1,0,2004,1,0,1,0,0,0,0
2,0.67,3.61,27.468824789905987,4.48,0.64,1,0,0,1,80,167,1,0,0,0,0,1,0
2,0.47,0.6,0.06015819766619505,7.33,1.56,1,1,0,0,0,0,0,0,1,0,0,0,0
2,2.77,35.1,0.0,4.48,0.38,1,0,0,1,10,0,1,0,0,0,0,0,0
2,0.82,76.68,0.4916286982743895,31.91,0.65,1,1,0,1,0,1670,2,0,0,0,0,0,0
2,1.69,5.56,1.1179872270108686,12.37,1.03,0,1,0,0,20,167,1,0,0,0,0,1,0
2,0.05,11.96,0.0,1152.12,0.92,0,1,0,1,120,835,2,0,0,0,0,0,0
2,2.58,19.45,0.0,4.48,0.59,1,0,0,0,0,1336,1,0,0,0,1,0,0
2,0.94,2.24,0.06932015118837087,829.29,0.77,1,0,0,1,0,2004,1,0,0,0,0,1,1
2,1.92,2.62,0.0,37.75,0.76,1,0,0,1,80,0,0,0,1,1,1,0,1
2,3.49,50.68,0.0,4.48,0.48,0,1,0,1,20,2004,1,0,0,0,0,1,0
2,1.8,33.9,13.843978272577704,15.74,0.39,1,0,0,1,10,0,0,0,1,0,0,0,0
2,2.35,3.06,11.4004379611561,18.69,1.0,0,0,0,1,120,334,1,0,0,0,0,0,0
2,2.7,1.51,0.0,35.2,0.91,1,1,0,0,80,1670,0,1,0,0,0,0,0
2,2.43,87.17,33.649770106421016,4.48,0.24,1,1,0,1,0,1670,2,0,0,0,0,0,0
2,2.79,21.18,0.0,16.45,0.78,1,1,0,1,50,167,2,0,0,0,0,0,0
2,0.22,0.03,0.0,24.14,1.6,1,0,0,0,100,1336,1,0,0,0,0,0,0
2,1.74,130.8,1.0498346793969102,19.77,1.57,1,1,0,1,50,1336,2,0,0,0,0,1,0
2,1.32,1.39,0.0,22.01,1.01,1,0,0,1,0,1336,0,0,0,0,0,0,0
2,2.6,2.57,0.0,37.21,0.63,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0.93,0.03,0.0,16.82,1.46,1,0,0,1,0,2004,2,0,0,0,0,0,0
2,2.39,134.37,4.923223495155241,19.9,1.16,0,0,0,0,120,1670,2,0,0,1,0,0,0
2,2.63,86.57,0.0,4.48,0.98,1,0,0,1,50,0,2,0,0,0,0,0,1
2,1.04,34.96,21.590001414118458,28.7,0.95,1,0,0,1,50,0,2,0,0,0,0,1,0
2,3.2,101.22,0.08782369992198333,26.25,0.87,1,1,0,0,0,334,1,0,0,0,0,0,0
2,0.9,66.5,0.0,31.15,0.86,0,1,0,1,20,1670,1,0,0,0,0,0,0
2,2.83,27.74,0.0,4.48,0.43,1,0,0,1,120,0,1,0,0,0,0,0,0
2,0.1,128.18,27.570851665835512,1200.19,4.62,0,0,0,1,120,0,2,0,0,1,0,0,0
2,1.69,16.19,0.0,11.67,1.26,0,1,0,0,80,167,2,0,0,0,0,0,0
2,2.93,0.96,0.09138756028897739,14.73,1.34,1,1,0,1,50,167,2,0,0,0,0,0,0
2,2.61,12.71,40.31083229019682,4.48,3.13,0,1,0,1,0,0,2,0,0,0,0,0,0
2,3.18,29.76,25.94471258442783,37.17,1.02,0,1,0,1,50,167,1,0,0,0,0,0,1
2,2.32,26.64,47.92540117555271,4.48,0.82,0,1,0,1,20,0,1,0,0,0,0,0,0
2,0.71,33.6,7.422857956985286,8.46,0.77,0,1,0,1,20,1336,3,0,0,0,0,0,0
2,1.96,3.64,34.854755650728876,4.48,0.26,0,1,0,1,10,334,2,0,0,0,0,0,0
2,1.43,134.37,3.22480525167388,1620.51,1.75,1,1,0,1,0,2004,3,0,0,0,0,0,0
2,3.55,112.64,0.0,1254.5,2.63,1,1,0,1,50,0,2,0,0,0,0,0,0
2,3.15,134.37,0.9291573522407007,9.01,0.61,0,0,0,0,50,334,1,0,0,0,0,0,0
2,2.25,27.44,0.0,25.85,1.75,1,1,0,0,80,0,3,1,0,0,0,0,0
2,4.71,2.15,0.0,4.48,0.24,1,0,0,1,10,1336,3,0,0,0,0,0,0
2,0.6,85.83,0.0,29.52,1.02,1,0,0,0,80,0,1,1,0,0,0,1,0
2,1.14,108.95,0.0,4.48,1.83,1,1,0,0,0,0,2,0,0,0,0,0,0
2,2.14,78.1,7.934820052589819,18.8,1.04,0,1,0,1,0,0,1,0,0,0,0,0,0
2,2.92,24.86,0.0,4.48,0.11,1,0,0,1,100,334,2,0,0,0,0,0,0
2,1.1,99.93,0.0,19.25,2.29,1,1,0,1,120,1336,0,0,0,0,0,0,0
2,2.39,88.78,0.0,21.87,1.32,0,1,0,1,50,1336,1,0,0,0,0,0,0
2,0.4,13.94,0.3586257411997129,489.11,0.64,0,1,0,0,0,2004,2,0,0,0,0,0,0
2,0.86,0.03,0.0,4.48,0.67,1,0,0,1,0,1336,2,0,1,0,0,0,0
2,2.15,7.0,0.0,19.76,0.96,0,1,0,1,0,167,2,1,0,0,0,0,0
2,1.79,2.54,12.182704748681816,4.48,1.18,0,0,0,1,10,835,1,0,0,0,0,0,1
2,2.57,20.55,0.0,4.48,0.47,0,0,0,1,10,1670,0,0,0,0,0,1,0
2,0.12,134.37,0.3784247980010743,1574.81,1.09,0,0,0,0,0,1670,1,0,0,0,0,1,0
2,1.51,0.03,19.98767349588942,4.48,0.76,1,1,0,1,0,1336,0,0,0,0,0,0,0
2,2.19,43.24,0.0,4.48,0.33,1,0,0,1,20,0,2,0,0,0,0,0,0
2,4.11,0.03,0.0,25.12,0.58,1,0,0,0,0,2004,0,0,0,0,0,0,0
2,0.92,0.26,0.0,17.34,1.25,1,1,0,1,0,835,0,0,0,0,0,0,0
2,1.38,25.54,0.0,515.68,0.76,1,1,0,0,20,1670,1,0,0,0,0,0,0
2,1.27,134.37,0.0,4.48,0.84,1,0,0,1,80,0,1,0,0,1,0,0,0
2,1.86,6.66,0.017471477693447923,6.17,0.3,0,0,0,1,20,167,2,0,0,0,0,0,1
2,1.82,55.05,1.2629318577460267,13.3,0.62,1,1,0,1,10,334,1,0,0,0,1,0,1
2,0.94,61.73,0.0,4.48,1.05,1,0,0,1,50,167,1,0,0,0,0,0,0
2,2.76,1.42,0.0,6.33,1.09,1,1,0,1,10,835,1,0,0,0,0,0,0
2,4.18,0.68,12.879740561323345,4.48,1.23,1,1,0,1,120,835,1,0,0,0,1,0,0
2,3.59,7.99,0.0,4.48,0.78,1,0,0,1,80,1336,2,0,0,0,0,0,0
2,3.01,134.37,0.4341534919110224,4.48,0.48,1,0,0,1,10,167,0,0,0,0,0,0,0
2,2.1,85.17,0.0,1447.17,0.62,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0.05,109.25,0.0,36.08,1.6,0,0,0,0,10,1336,0,0,0,0,0,0,0
2,1.32,76.97,18.420964422276707,11.02,0.69,0,1,0,1,20,0,1,0,0,0,0,0,1
2,0.59,90.38,3.211783665112745,4.48,0.67,1,1,0,0,10,0,2,0,0,0,0,0,0
2,0.05,6.56,0.0,22.72,0.93,1,0,0,1,100,2004,1,0,0,0,0,0,0
2,1.98,3.51,0.0,27.14,5.51,1,0,0,0,100,167,1,0,0,0,0,0,1
2,2.36,4.24,0.0,16.62,0.46,0,0,0,1,0,334,2,0,1,0,0,0,0
2,1.78,20.58,0.0,27.48,1.58,1,0,0,1,0,167,2,1,1,0,0,0,0
2,2.87,87.43,0.0,4.48,0.76,1,0,0,1,50,1670,2,0,0,0,0,1,0
2,3.08,0.03,0.0,4.48,0.69,0,0,0,1,80,334,2,0,0,0,0,0,0
2,3.56,4.25,0.0,4.48,0.12,1,0,0,1,10,167,0,0,0,0,0,1,1
2,1.39,91.57,0.20677554958625466,7.29,0.69,0,1,0,1,120,167,1,0,0,0,0,0,0
2,2.31,0.03,0.2833751738535855,8.05,1.3,0,0,0,1,80,2004,4,0,0,0,0,1,0
2,2.11,9.98,0.9343529309206513,4.48,0.38,1,1,0,0,10,835,1,0,0,0,0,0,0
2,0.65,19.68,13.594686813238408,4.48,10.8,1,1,0,1,80,1670,0,0,0,1,0,0,0
2,1.97,7.41,0.2477618796987558,1036.16,0.94,1,1,0,0,100,1336,0,0,0,0,0,0,0
2,1.04,109.82,7.447492989444267,4.48,1.11,1,1,0,0,10,0,1,0,0,0,0,0,0
2,1.8,102.09,0.7995209330633557,5.89,1.05,1,0,0,1,0,835,2,0,0,0,0,0,0
2,0.71,28.19,20.530432757684792,4.48,0.51,0,1,0,1,10,167,1,0,0,0,0,0,0
2,1.54,32.43,5.383913045079735,12.47,0.59,1,0,0,0,80,0,0,0,0,1,0,0,0
2,3.02,7.83,21.360393856672736,22.56,1.36,1,0,0,1,20,835,2,0,1,0,0,0,0
2,0.14,124.26,4.650994916355035,4.48,1.57,0,0,0,1,10,2004,0,0,0,0,0,1,1
2,2.62,0.03,0.0,4.48,1.47,0,0,0,1,10,167,1,0,0,0,0,0,0
2,2.79,3.72,0.0,1047.84,4.95,1,1,0,1,10,167,1,0,0,0,0,0,0
2,1.05,0.22,12.10509616214676,656.03,0.71,1,1,0,1,0,0,1,1,0,0,0,0,0
2,2.89,52.25,0.28380140791556,4.48,2.14,1,0,0,1,10,167,2,0,0,1,0,0,0
2,3.04,113.04,9.767420889283745,22.86,0.64,0,1,0,1,80,167,2,0,0,0,1,0,0
2,1.5,85.37,0.0,26.45,0.97,1,0,0,1,50,1670,2,0,0,0,0,0,0
2,0.79,16.86,0.0,4.97,1.0,1,1,0,1,80,0,2,0,0,0,0,0,0
2,1.44,0.03,0.0,4.48,0.89,0,1,0,1,20,0,0,0,0,0,0,0,0
2,1.89,79.74,40.857710940006356,4.48,0.71,0,1,0,0,10,0,5,0,0,0,0,0,0
2,1.8,59.64,4.4435119786256205,4.48,0.29,1,0,0,1,120,167,4,0,0,0,0,1,1
2,1.34,1.52,0.2652161684343811,4.48,3.28,1,1,0,0,10,167,1,0,0,0,0,0,0
2,0.55,127.68,0.0,4.48,0.39,1,1,0,1,10,334,1,0,0,0,0,0,0
2,3.43,11.29,0.0,19.73,1.04,1,1,0,0,0,0,0,1,0,0,0,0,0
2,2.33,7.08,0.0,41.32,0.94,1,0,0,1,100,167,2,0,0,0,0,1,1
2,2.35,68.83,0.0,4.48,0.72,1,0,0,1,0,0,0,1,1,0,0,0,0
2,2.42,21.41,0.0,4.48,5.37,0,1,0,1,10,167,2,0,0,0,0,0,0
2,1.94,2.05,0.0,5.44,7.33,1,0,0,0,10,167,0,0,0,0,0,0,0
2,3.14,6.62,0.24984367826457227,1255.5,1.75,1,1,0,1,100,167,0,0,0,0,0,0,0
2,2.3,5.86,1.6831404104446062,6.55,0.72,1,0,0,1,80,1336,1,1,0,0,0,0,0
2,2.84,62.61,0.0,4.48,0.3,1,1,0,1,100,0,0,1,0,0,0,0,1
2,1.49,0.03,0.0,4.48,0.76,1,1,0,1,120,1336,1,0,0,0,0,1,0
2,2.41,0.03,0.0,4.48,2.23,1,1,0,1,10,835,1,1,0,0,0,0,0
2,0.69,1.29,17.670946795204134,4.48,0.94,1,1,0,1,50,0,0,0,0,0,0,1,0
2,1.53,29.23,0.0,31.17,0.71,1,0,0,1,0,0,2,0,0,0,0,0,0
2,2.34,15.63,0.0,4.48,1.47,1,1,0,1,10,835,1,0,0,0,0,0,1
2,2.32,56.51,0.0,4.48,1.83,0,0,0,1,10,167,0,0,0,0,0,0,0
2,1.44,6.17,0.0,18.05,0.97,0,1,0,0,100,2004,2,1,0,0,0,1,0
2,1.15,47.7,0.0,4.48,1.24,1,1,0,1,10,0,2,0,0,0,0,0,0
2,1.68,2.32,0.0,36.27,1.94,0,0,0,1,0,334,1,0,0,0,0,1,0
2,3.42,2.08,0.0,755.37,0.85,0,0,0,0,120,167,6,1,0,0,0,0,0
2,3.26,7.03,44.599596971160544,7.81,1.64,1,0,0,0,50,1670,2,0,1,0,0,0,0
2,0.55,0.03,0.0,4.48,0.63,0,0,0,1,10,0,3,0,0,0,0,0,0
2,1.59,134.37,0.0,4.48,0.38,0,0,0,0,0,0,6,0,1,0,0,0,0
2,1.77,61.2,37.475029992466425,1232.88,0.42,1,0,0,1,100,0,1,0,0,0,0,1,0
2,0.19,0.03,22.861892048983385,25.56,5.91,1,1,0,1,10,167,1,0,0,0,0,0,0
2,1.91,18.05,0.0,30.38,0.27,1,0,0,0,0,334,1,0,0,0,0,0,1
2,1.89,134.37,4.232767585044418,1596.13,0.56,1,1,0,1,50,1670,2,0,0,0,0,0,0
2,0.73,93.03,7.647333173161814,20.35,1.68,0,0,0,0,0,1670,1,0,0,1,0,1,0
2,0.73,16.83,0.0,4.48,1.65,1,0,0,0,120,0,0,0,0,0,0,0,0
2,0.05,5.36,10.369946362973053,21.88,5.78,1,0,0,1,20,1336,1,0,0,0,0,0,1
2,1.71,18.26,0.0,40.15,5.89,1,1,0,0,50,334,1,0,0,0,1,0,0
2,1.07,16.78,36.17805080840552,29.76,1.09,1,1,0,0,80,0,0,0,0,0,0,0,0
2,0.92,31.16,0.0,1289.75,0.89,1,0,0,1,120,1336,2,0,1,0,0,1,0
2,5.07,86.05,0.6702653867072569,34.04,1.72,0,0,0,0,20,1336,0,0,0,1,0,0,0
2,1.02,83.56,0.13534109324155508,1461.92,4.07,1,1,0,1,10,0,2,0,0,1,0,0,0
2,3.1,55.89,5.584378577295346,4.48,0.8,0,1,0,1,80,0,2,0,0,0,1,0,0
2,3.47,55.51,0.4630184857614177,4.48,0.65,1,1,0,1,0,0,1,0,0,0,0,0,0
2,2.12,1.88,0.0,15.85,0.62,1,0,0,1,0,1336,1,0,0,0,0,0,0
2,1.07,5.34,2.1624966637721563,4.48,1.57,1,1,0,0,0,1670,0,0,0,0,0,0,0
2,0.93,16.19,0.30661772790695796,33.48,0.31,0,0,0,1,10,0,2,1,0,0,0,0,0
2,0.38,27.16,14.402738118037261,16.47,0.66,0,0,0,1,10,1670,0,0,0,0,0,0,0
2,0.05,4.4,0.0,14.37,0.87,1,1,0,1,0,167,1,0,0,0,0,0,0
2,0.58,109.64,0.0,5.47,1.88,1,0,0,0,50,0,2,0,0,0,0,0,0
2,2.74,25.97,27.639416574668527,5.25,1.06,1,1,0,0,80,167,2,0,1,0,0,1,0
2,1.42,87.21,1.0849861138786596,23.41,1.62,1,0,0,1,100,0,0,0,0,0,0,0,0
2,1.67,5.32,11.611457536472813,22.82,0.98,1,1,0,1,0,167,5,0,0,0,0,0,0
2,1.18,16.01,0.0,13.61,0.69,1,0,0,1,0,835,2,0,0,0,1,0,1
2,2.28,0.03,0.0,618.75,0.8,0,0,0,0,0,167,1,0,0,0,0,0,0
2,2.5,6.66,0.0,27.86,0.68,1,1,0,1,20,167,1,0,0,0,0,1,0
2,1.08,0.83,0.0,13.95,0.53,0,0,0,1,0,1336,2,0,1,1,1,0,1
2,2.58,99.11,0.0,9.11,1.45,0,1,0,1,50,2004,2,0,0,0,0,0,0
2,1.03,2.35,35.759741234253454,1113.44,1.79,0,0,0,1,50,167,1,0,0,0,0,0,0
2,2.39,98.59,0.0,19.53,1.08,1,0,0,1,0,0,0,0,1,0,0,0,1
2,0.53,0.03,0.22163140343220947,6.56,0.37,1,1,0,1,120,1336,1,0,0,0,0,0,0
2,1.53,49.94,11.500586474448461,1004.34,1.65,0,1,0,0,10,0,2,0,1,0,0,1,0
2,0.43,1.61,29.619445383715046,29.94,0.81,1,1,0,1,120,0,3,0,1,0,1,0,1
2,1.57,0.03,0.0,15.56,1.07,1,1,0,1,0,835,2,0,1,0,0,0,0
2,2.52,5.02,0.42107283810029594,4.48,0.8,1,1,0,1,0,0,2,0,0,0,0,0,1
2,2.33,117.63,0.0,858.7,0.31,1,0,0,1,10,167,2,0,0,0,0,0,0
2,2.11,25.98,0.0,10.45,0.85,1,0,0,0,80,334,0,0,0,0,0,0,0
2,1.84,31.04,0.0,4.48,0.54,1,1,0,1,50,334,2,0,0,0,0,0,1
2,1.12,2.03,0.48610503951965434,23.7,1.35,0,0,0,1,20,334,2,0,0,0,0,0,0
2,3.01,6.5,11.407611655316028,27.05,0.99,1,1,0,1,100,0,0,0,0,0,0,0,0
2,1.26,1.42,0.21200062622252866,34.3,1.03,1,1,0,1,0,0,2,0,1,0,0,1,0
2,0.11,16.86,0.0,4.48,0.66,1,1,0,1,80,835,1,0,1,1,0,0,1
2,0.21,134.37,0.0,29.09,0.94,1,1,0,1,10,334,1,0,0,0,0,0,0
2,2.85,24.85,14.091326165836294,20.13,0.95,1,1,0,1,10,167,1,1,0,0,0,0,0
2,2.28,0.03,0.0,4.48,0.35,1,0,0,1,0,0,1,0,0,0,0,0,0
2,1.85,1.13,0.0,16.59,3.55,0,1,0,1,10,1670,2,0,0,1,0,0,0
2,2.53,0.03,0.0,29.16,6.4,1,1,0,1,50,0,2,0,0,0,0,0,0
2,2.51,0.03,0.0,14.85,1.2,1,0,0,1,10,835,2,0,0,0,0,0,0
2,2.54,26.0,0.0,1277.18,0.79,1,0,0,1,0,0,1,0,0,0,0,0,1
2,0.96,72.57,0.7530036555455979,6.34,1.0,1,0,0,1,80,0,0,0,0,0,0,0,0
2,0.05,1.86,0.0,4.48,1.08,1,0,0,1,10,1670,0,0,0,0,0,0,1
2,1.85,82.17,0.2540911813759721,4.48,2.85,1,1,0,1,0,334,1,0,0,0,0,0,0
2,1.08,23.43,2.2252580889149995,18.01,1.63,1,1,0,1,120,334,1,0,1,0,0,0,1
2,0.94,14.07,34.99654214914236,19.54,10.8,1,1,0,1,80,835,0,0,0,0,1,0,0
2,0.05,0.03,22.802143511769287,22.98,0.78,1,1,0,1,10,2004,2,0,1,1,0,0,0
2,0.27,86.56,0.0,17.97,1.53,1,1,0,0,0,1670,0,0,0,0,0,0,0
2,0.05,85.0,1.2060199569972108,28.92,0.85,1,1,0,0,50,0,2,0,0,0,0,0,0
2,2.3,0.03,0.0,4.48,1.0,1,0,0,1,0,2004,1,0,0,0,0,0,0
2,0.29,65.51,0.0,24.46,0.8,0,0,0,1,100,835,0,0,0,1,0,0,0
2,1.81,3.49,0.0,4.48,0.59,1,0,0,1,0,835,2,0,0,0,0,0,1
2,1.87,93.88,17.590849664578208,4.48,1.51,1,1,0,1,80,1670,1,0,0,0,0,0,0
2,1.31,9.92,11.434279902397945,4.68,1.63,0,0,0,1,100,835,4,0,0,1,0,1,0
2,2.3,0.91,4.377162242425731,4.48,0.52,1,1,0,0,10,0,2,0,0,0,0,0,0
2,2.17,24.05,0.0,1166.97,1.0,1,0,0,1,80,1336,0,0,0,0,0,1,0
2,2.38,14.37,0.6595072836774413,4.48,1.38,0,1,0,1,20,334,2,0,0,1,0,0,0
2,2.61,18.07,7.122953098745647,4.48,0.73,0,0,0,0,10,1336,0,0,0,0,1,0,0
2,0.4,117.38,42.649272686923744,18.31,3.63,1,0,0,1,10,0,2,0,0,0,0,0,0
2,0.61,98.33,0.0,6.11,1.66,1,0,0,0,10,2004,0,0,0,0,0,0,0
2,0.38,12.65,10.236092004742282,4.48,0.74,1,1,0,1,0,1336,1,0,0,0,0,0,0
2,1.19,128.84,0.0,12.61,0.43,1,1,0,1,10,0,0,0,0,0,0,0,0
2,2.0,121.06,37.344964640399894,19.45,1.23,0,0,0,0,100,167,1,0,0,1,0,0,0
2,2.74,134.37,5.585107245406597,16.37,1.03,0,1,0,1,10,835,1,0,0,0,0,0,0
2,2.4,5.43,0.0,20.95,1.25,1,0,0,0,100,1670,2,0,0,0,0,0,0
2,0.88,134.37,0.9887478000302001,8.25,1.16,1,0,0,1,50,0,2,0,1,0,0,1,0
2,0.66,2.95,0.0,4.48,0.29,1,1,0,1,0,0,1,0,0,0,0,0,0
2,3.16,2.19,0.0,13.17,0.41,1,1,0,0,0,167,2,0,0,0,0,0,1
2,0.95,88.0,8.378277003824902,4.48,1.29,1,1,0,1,20,835,1,0,1,0,0,0,0
2,1.39,65.46,13.22966563402045,7.18,0.48,1,1,0,1,0,167,2,1,1,0,0,0,1
2,1.18,0.03,0.0,25.76,0.73,1,1,0,1,0,1336,1,0,0,0,0,0,1
2,2.65,39.51,0.0,4.48,0.45,1,1,0,1,10,2004,1,0,0,0,0,0,0
2,1.6,4.63,0.0,4.48,0.81,1,1,0,1,0,334,1,0,0,0,0,0,0
2,3.03,0.03,0.0,5.89,1.49,1,0,0,1,120,0,1,0,0,0,0,0,0
2,4.1,17.42,23.57232647802637,4.48,0.85,1,1,0,1,0,0,0,0,0,0,0,0,0
2,1.0,3.94,0.0,4.48,0.77,0,1,0,1,100,167,0,0,0,0,0,0,0
2,2.54,0.03,0.0,4.48,1.13,1,1,0,1,10,0,1,0,0,0,0,0,0
2,1.03,27.81,21.95452791312217,13.52,1.65,1,1,0,1,0,1670,2,0,0,0,0,0,0
2,0.61,0.03,0.9460029913126285,694.81,1.37,0,0,0,1,20,0,0,0,0,0,0,0,0
2,0.05,34.06,0.2518661267970077,31.0,0.8,0,1,0,1,120,835,1,0,0,0,0,0,0
2,2.01,134.37,0.20127287382274334,4.48,1.27,1,1,0,1,120,0,1,0,0,0,0,0,0
2,0.27,2.5,0.0,23.78,0.57,0,1,0,1,0,334,2,0,0,0,0,1,1
2,1.52,4.77,10.526832460183549,1500.98,1.12,1,0,0,1,80,1336,1,0,1,1,0,0,1
2,2.76,93.15,0.0,5.28,1.0,0,1,0,1,0,167,2,0,0,0,0,0,0
2,2.09,33.12,0.07814819580995702,4.48,1.15,1,0,0,0,0,0,1,0,0,0,0,0,0
2,3.28,5.35,38.58447146392784,34.42,1.6,1,0,0,0,0,334,4,0,0,0,0,0,0
2,2.87,0.03,0.0,4.48,0.87,0,1,0,1,0,334,1,0,0,0,0,1,0
2,0.64,22.18,0.0,29.81,1.08,0,1,0,1,50,0,0,0,0,1,0,0,0
2,2.58,18.01,0.0,17.48,1.02,1,1,0,0,0,1336,0,0,0,0,1,0,0
2,3.32,33.57,0.0,15.3,0.96,0,1,0,0,80,334,1,0,0,0,0,0,0
2,1.15,16.83,0.0,28.34,0.78,1,0,0,1,10,835,2,0,0,0,0,0,1
2,3.21,5.23,0.30207565737944264,15.51,0.75,1,1,0,1,0,0,1,0,0,0,0,0,0
2,2.12,11.69,0.0,4.48,0.51,0,1,0,1,0,167,2,0,0,0,0,0,0
2,1.38,60.26,0.0,4.48,4.31,0,1,0,0,20,1336,2,0,0,0,0,0,0
2,7.14,17.2,0.0,4.48,0.92,1,1,0,1,0,167,2,0,0,0,0,0,0
2,2.42,83.23,0.0,782.28,2.17,1,1,0,1,100,0,0,0,0,0,0,0,0
2,1.98,1.11,0.9347343844492733,12.1,1.16,0,0,0,1,80,167,1,0,0,1,0,0,0
2,3.1,4.02,28.212344011493542,4.48,1.67,1,1,0,1,50,167,1,0,0,1,0,0,0
2,1.55,16.95,0.0,33.8,2.21,1,0,0,1,0,167,1,0,0,0,0,0,0
2,0.74,3.79,15.30325710797863,25.78,0.86,1,0,0,0,0,0,2,0,0,1,0,0,0
2,2.21,1.84,4.1910868811122715,34.27,0.77,1,1,0,0,80,1336,1,0,1,1,0,0,0
2,1.56,0.62,4.863737230855218,4.48,0.73,1,0,0,0,0,0,1,0,1,0,1,0,0
2,2.22,6.35,8.908097519301002,10.3,0.28,0,0,0,1,80,0,0,0,0,0,0,0,0
2,0.82,46.19,0.0,1578.83,1.57,1,1,0,0,100,2004,1,0,0,0,0,0,0
2,2.46,0.03,0.031165025873988693,4.48,0.35,1,0,0,1,10,0,2,0,0,0,0,0,0
2,1.62,18.17,0.0,4.48,4.44,1,0,0,0,0,167,0,0,0,0,0,0,0
2,2.19,4.61,0.0,20.57,0.71,0,1,0,0,0,334,2,0,0,0,1,1,1
2,1.65,0.03,9.335498174730073,1158.03,0.44,1,1,0,1,50,1670,0,0,0,1,0,0,0
2,2.59,2.29,16.450024983832236,4.48,1.03,1,1,0,1,0,167,1,0,0,0,0,0,0
2,3.53,122.33,0.0,1123.63,1.76,0,0,0,1,0,334,3,0,0,0,0,0,0
2,2.55,2.52,0.6482156539902788,12.48,1.56,1,1,0,1,80,835,1,0,0,0,0,1,0
2,0.65,0.03,0.0,28.31,2.15,1,0,0,0,80,167,1,0,0,0,0,0,0
2,1.68,14.6,17.55744248829727,4.48,1.07,0,1,0,1,0,2004,0,0,0,0,0,1,1
2,1.15,1.37,0.0,4.48,0.55,1,1,0,1,80,167,0,0,0,0,0,0,0
2,1.03,1.25,0.0,1054.24,0.76,0,1,0,1,20,0,0,0,0,0,0,0,1
2,0.61,19.68,0.3176633303979505,30.65,1.4,0,0,0,1,0,2004,2,0,0,0,0,0,0
2,2.25,128.36,0.0,26.44,2.59,0,1,0,0,0,1670,2,0,0,0,0,0,0
2,1.28,70.62,10.162652644368826,4.48,0.7,0,0,0,0,20,334,2,0,0,1,0,0,0
2,2.12,0.03,38.81040228322712,20.38,1.51,0,0,0,0,10,167,1,0,0,0,0,0,0
2,2.33,2.36,0.10047021369540422,31.4,1.02,1,1,0,0,50,334,2,0,1,0,0,0,0
2,1.38,6.03,0.8794981606937201,839.22,0.84,1,1,0,0,0,1670,2,0,0,0,0,0,0
2,2.82,23.82,0.0,4.48,0.58,0,0,0,1,10,334,0,0,1,1,0,1,1
2,1.82,44.39,0.18798657370545915,9.5,0.36,1,1,0,1,0,334,2,0,0,0,0,0,0
2,2.46,4.08,0.0,973.3,0.94,1,1,0,1,10,835,1,0,0,0,0,0,0
2,1.63,134.37,0.0,4.48,0.37,1,0,0,0,0,835,2,0,0,0,0,0,0
